date,time,headline,URL,teaser,section
9/20/2018,8:33 PM,Trump Loosens Secretive Restraints on Ordering Cyberattacks,https://www.nytimes.com/2018/09/20/us/politics/trump-cyberattacks-orders.html?partner=rss&emc=rss,"Much of the new orders remain classified, but they appear to delegate authority to go on the offensive against online adversaries.",NYT > Politics
9/20/2018,9:03 PM,Anita Hill Hearings: A Master Class in Mansplaining,https://www.nytimes.com/video/us/politics/100000006115539/anita-hill-senators-testimony.html?partner=rss&emc=rss,"In 1991, senators questioned Anita Hill about her accusation that Clarence Thomas, a nominee to the Supreme Court, had sexually harassed her. The questions and remarks that lawmakers made during the hearings are now viewed as a low point for the Senate.",NYT > Politics
9/21/2018,12:27 AM,On Politics: Kavanaugh Hearing Negotiations Continue,https://www.nytimes.com/2018/09/21/us/politics/brett-kavanaugh-christine-blasey-ford.html?partner=rss&emc=rss,"Christine Blasey Ford, who has accused Judge Brett M. Kavanaugh of sexual assault, has reopened negotiations with lawmakers over a hearing next week.",NYT > Politics
9/21/2018,12:31 AM,"Putting Aside Grudge, Trump Backs Ex-Rival in Tight Nevada Race",https://www.nytimes.com/2018/09/21/us/politics/trump-heller-nevada-rally.html?partner=rss&emc=rss,The president dispensed with some of his usual bravado on Thursday and instead told an audience in a cavernous convention center in Las Vegas that the Republican majority was on a razor’s edge.,NYT > Politics
9/21/2018,5:00 AM,Dianne Feinstein Rode One Court Fight to the Senate. Another Has Left Her Under Siege.,https://www.nytimes.com/2018/09/21/us/politics/dianne-feinstein-brett-kavanaugh-sexual-misconduct.html?partner=rss&emc=rss,"Ms. Feinstein has exposed herself to withering criticism over her handling of accusations against Judge Brett Kavanaugh, a case with echoes of Clarence Thomas’s confirmation in 1991.",NYT > Politics
9/21/2018,5:00 AM,Can Nafta Be Saved? These Two Negotiators Are Trying.,https://www.nytimes.com/2018/09/21/us/politics/nafta-chrystia-freeland-robert-lighthizer.html?partner=rss&emc=rss,"For more than a year, Canada’s foreign minister and the United States trade representative have been locked in intense negotiations to rewrite the trade pact.",NYT > Politics
9/21/2018,5:00 AM,Ice Surveys and Neckties at Dinner: Here’s Life at an Arctic Outpost,https://www.nytimes.com/2018/09/21/climate/greenland-arctic-ice.html?partner=rss&emc=rss,"Danish soldiers, scientists and two very sturdy dogs are the only residents of Station Nord in Greenland. Like any remote outpost, there are quirky rules and rituals.",NYT > Politics
9/21/2018,9:41 AM,"Trump Says if Attack on Kavanaugh Accuser Was ‘as Bad as She Says,’ Charges Would Have Been Filed",https://www.nytimes.com/2018/09/21/us/politics/trump-kavanaugh-blasey-attack.html?partner=rss&emc=rss,"President Trump said in a Twitter post that if the alleged attack “was as bad as she says,” charges would have been filed.",NYT > Politics
9/21/2018,11:58 AM,"Many Voters Tend to Believe Christine Blasey Ford, Even if They Question Her Motive",https://www.nytimes.com/2018/09/21/us/politics/kavanaugh-voters-midterms.html?partner=rss&emc=rss,"In a Pennsylvania swing district, voters are gripped by the allegations against Judge Brett M. Kavanaugh, and divided over them.",NYT > Politics
9/21/2018,12:15 PM,Black Candidate Wants to Know Who Called 911 as She Talked to Voters,https://www.nytimes.com/2018/09/21/us/politics/sheila-stubbs-wisconsin-police.html?partner=rss&emc=rss,"Sheila Stubbs is headed for the Wisconsin legislature. The caller thought her car was part of a drug deal. Her mother, 71, and child, 8, were inside.",NYT > Politics
9/21/2018,12:28 PM,"In Reversal, Trump No Longer Demands Declassification of Russia Documents",https://www.nytimes.com/2018/09/21/us/politics/trump-classification-russian-documents.html?partner=rss&emc=rss,"In a tweet on Friday morning, Mr. Trump said that instead of an immediate release, Justice Department officials would review the documents.",NYT > Politics
9/21/2018,1:12 PM,"Florence’s Floodwaters Breach Defenses at Power Plant, Prompting Shutdown",https://www.nytimes.com/2018/09/21/climate/florences-floodwaters-breach-defenses-at-power-plant-prompting-shutdown.html?partner=rss&emc=rss,"Duke Energy shut down a power plant in Wilmington, N.C., after a dam at the site breached, potentially spilling coal ash into the nearby Cape River.",NYT > Politics
9/21/2018,1:20 PM,Gender Letter: Christine Blasey Ford Pushes Back: Here’s What Might Happen Next,https://www.nytimes.com/2018/09/21/us/kavanaugh-blasey-ford-anita-hill.html?partner=rss&emc=rss,"As of Friday, Dr. Blasey had ruled out the possibility of testifying at a Monday hearing, but seemed open to doing so later in the week.",NYT > Politics
9/21/2018,1:47 PM,Rosenstein Suggested He Secretly Record Trump and Discussed 25th Amendment,https://www.nytimes.com/2018/09/21/us/politics/rod-rosenstein-wear-wire-25th-amendment.html?partner=rss&emc=rss,"In the turbulent days after the firing of James B. Comey, the deputy attorney general appeared conflicted about his role and wanted to expose administration dysfunction, people around him said.",NYT > Politics
9/21/2018,2:17 PM,Conservative Pundit Points Finger at Another Man to Deflect from Kavanaugh,https://www.nytimes.com/2018/09/21/us/politics/edward-whelan-brett-kavanaugh-christine-blasey-ford.html?partner=rss&emc=rss,Conservative lawyer Edward Whelan’s theory that Christine Blasey Ford was attacked by a classmate of Brett M. Kavanaugh’s has heads shaking — and Mr. Whelan apologizing.,NYT > Politics
9/21/2018,12:15 PM,Black Candidate Wants to Know Who Called 911 as She Talked to Voters,https://www.nytimes.com/2018/09/21/us/politics/shelia-stubbs-wisconsin-police.html?partner=rss&emc=rss,"Shelia Stubbs is headed for the Wisconsin legislature. The caller thought her car was part of a drug deal. Her mother, 71, and child, 8, were inside.",NYT > Politics
9/21/2018,3:02 PM,Congressman Is Criticized for Joking That Justice Ginsburg Was ‘Groped’ by Lincoln,https://www.nytimes.com/2018/09/21/us/politics/ginsburg-lincoln-groping-joke.html?partner=rss&emc=rss,"Ralph Norman, Republican of South Carolina, was making a reference to the recent allegations against Judge Brett M. Kavanaugh.",NYT > Politics
9/21/2018,3:16 PM,Michelle Obama’s Big Book Trip: ‘It’s Like You’re Looking at a Madonna Tour’,https://www.nytimes.com/2018/09/21/business/media/michelle-obama-book-tour.html?partner=rss&emc=rss,"In advance of the publication of Mrs. Obama’s memoir, “Becoming,” Live Nation, Ticketmaster and Hearst are helping with the former first lady’s rock-star-style return to the public sphere.",NYT > Politics
9/21/2018,4:00 PM,Ted Cruz and Beto O’Rourke Set for First Debate Friday Night,https://www.nytimes.com/2018/09/21/us/politics/beto-cruz-debate.html?partner=rss&emc=rss,"The Texas political rivals have spent weeks preparing for the debate, the first of three in their Senate race, which is one of the tightest and most heated this year.",NYT > Politics
9/21/2018,4:01 PM,Tariffs to Raise Cost of Rebuilding After Hurricane Florence,https://www.nytimes.com/2018/09/21/business/economy/tariffs-rebuilding-hurricane-florence.html?partner=rss&emc=rss,"Homeowners and businesses will have to pay more for lumber, steel, aluminum and other materials because of President Trump’s trade policy.",NYT > Politics
9/21/2018,5:17 PM,The Conservative Lawyer Behind a Bizarre Kavanaugh Defense Theory,https://www.nytimes.com/video/us/politics/100000006119500/whelan-kavanaugh-blasey-ford-tweet.html?partner=rss&emc=rss,"Edward Whelan, a prominent conservative lawyer, is facing a backlash after he suggested that Christine Blasey Ford, the university professor who has accused Judge Brett Kavanaugh of sexual assault, may have confused him with someone else.",NYT > Politics
9/21/2018,5:21 PM,Fact Check of the Day: Trump Claims to Protect Pre-Existing Health Conditions. That’s Not What the Government Says.,https://www.nytimes.com/2018/09/21/us/politics/fact-check-trump-pre-existing-health-conditions-.html?partner=rss&emc=rss,"At a campaign rally in Las Vegas, President Trump said that he and Republicans “will protect patients with pre-existing conditions.” But his Justice Department has said that those provisions under the Affordable Care Act should be overturned.",NYT > Politics
9/21/2018,5:44 PM,On Politics With Lisa Lerer: ‘I Found My Voice’,https://www.nytimes.com/2018/09/21/us/politics/on-politics-women-in-politics-responses.html?partner=rss&emc=rss,"Readers respond to the wave of women in politics, Kansas City barbecue, and insights into the most competitive House races.",NYT > Politics
9/21/2018,7:21 PM,"Marilyn Lloyd, 89, Tennessee Trailblazer in Congress, Dies",https://www.nytimes.com/2018/09/21/obituaries/marilyn-lloyd-dead.html?partner=rss&emc=rss,"A conservative Democrat, she replaced her husband on the ballot when he was killed in a plane crash in 1974. She went on to serve 10 terms.",NYT > Politics
9/21/2018,7:34 PM,Billionaire Backer of Maria Butina Had Russian Security Ties,https://www.nytimes.com/2018/09/21/us/politics/maria-butina-russian-oligarch.html?partner=rss&emc=rss,"Konstantin Nikolaev, the oligarch who helped finance Ms. Butina, has been an investor in projects linked to the Russian government.",NYT > Politics
9/21/2018,7:39 PM,U.S. Weighs Next Steps as Syria’s Civil War Enters Climactic Phase,https://www.nytimes.com/2018/09/21/world/middleeast/us-trump-syria-idlib.html?partner=rss&emc=rss,The Trump administration insists on Geneva-based peace talks as Russia and Turkey promote a truce in Syria. And it wants to keep U.S. troops in the east.,NYT > Politics
9/21/2018,7:48 PM,"Patti Davis, Ronald Reagan’s Daughter, Tells Her Story of Sexual Assault",https://www.nytimes.com/2018/09/21/us/politics/patti-davis-reagan-sexual-assault-dr-blasey.html?partner=rss&emc=rss,"In an opinion piece defending Christine Blasey Ford, the former first daughter wrote: “Your memory snaps photos of the details that will haunt you forever.”",NYT > Politics
9/21/2018,8:12 PM,Trump’s Ex-Lawyer Is Said to Have Proposed Diverting Funds to Manafort and Gates,https://www.nytimes.com/2018/09/21/us/politics/dowd-trump-defense-fund-manafort-gates.html?partner=rss&emc=rss,White House aides warned that such a move could look like an attempt to influence former campaign aides facing charges in the special counsel inquiry.,NYT > Politics
9/21/2018,10:01 PM,Google C.E.O. Denies Allegations of Political Bias in Search Results,https://www.nytimes.com/2018/09/21/technology/google-search-political-bias.html?partner=rss&emc=rss,Sundar Pichai said in an email to staff on Friday that the company does not alter search results for political gain.,NYT > Politics
9/21/2018,10:40 PM,"At Missouri Rally, Trump Casts Midterm Elections as Referendum on Presidency",https://www.nytimes.com/2018/09/21/us/politics/trump-josh-hawley-missouri-rally.html?partner=rss&emc=rss,"The event resembled a boisterous re-election pep rally for President Trump rather than an effort to lift Josh Hawley, the Republican attorney general running for Senate.",NYT > Politics
9/22/2018,12:21 AM,On Politics: This Week’s Biggest Stories,https://www.nytimes.com/2018/09/22/us/politics/on-politics-this-weeks-biggest-stories.html?partner=rss&emc=rss,"From the sexual assault allegations against Judge Brett M. Kavanaugh to developments in the Russia investigation, it’s been a busy week in American politics.",NYT > Politics
9/22/2018,12:54 AM,FEMA Administrator Must Reimburse U.S. for Misuse of Agency Vehicles,https://www.nytimes.com/2018/09/22/us/politics/brock-long-fema-repay-government-vehicles.html?partner=rss&emc=rss,Brock Long will have to reimburse the government for misusing government vehicles to travel to and from his home — but will keep his job.,NYT > Politics
9/22/2018,9:07 AM,Ruling on Health Care Subsidies Could Prove Costly for Government,https://www.nytimes.com/2018/09/22/us/politics/trump-insurance-subsidy-payments-obamacare.html?partner=rss&emc=rss,"The government had a clear obligation to reimburse insurers for assistance provided to low-income people under the Affordable Care Act, a federal judge says.",NYT > Politics
9/22/2018,11:40 AM,Sheldon Adelson Sees a Lot to Like in Trump’s Washington,https://www.nytimes.com/2018/09/22/us/politics/adelson-trump-republican-donor.html?partner=rss&emc=rss,"The casino magnate and his wife, initially skeptical of President Trump, are thrilled with some of his policies and have donated $55 million to Republican campaigns.",NYT > Politics
9/22/2018,3:02 PM,Brett Kavanaugh’s Accuser Says She’s Willing to Testify Before Senate Committee,https://www.nytimes.com/2018/09/22/us/politics/kavanaugh-senate-blasey-ford-testify.html?partner=rss&emc=rss,"The decision by the woman, Christine Blasey Ford, came after days of uncertainty over whether she would appear at a hearing and answer questions about her accusations of sexual assault.",NYT > Politics
9/22/2018,2:51 PM,White House Memo: Talk of the 25th Amendment Underscores a Volatile Presidency,https://www.nytimes.com/2018/09/22/us/politics/trump-25th-amendment.html?partner=rss&emc=rss,The deputy attorney general’s reported discussion last year of a mechanism to remove the president showed just how fractured the team around President Trump is.,NYT > Politics
